target,method,positives,base_rate,ap,ap_lift,enrich@0.10,enrich@0.25,enrich@0.50,prec@0.25,clusters@0.25,share@0.25,ap_lift_lo,ap_lift_hi,enrich@0.10_lo,enrich@0.10_hi,enrich@0.25_lo,enrich@0.25_hi,enrich@0.50_lo,enrich@0.50_hi,d_ap_lift,d_ap_lift_lo,d_ap_lift_hi,d_ap_lift_p,d_enrich@0.10,d_enrich@0.10_lo,d_enrich@0.10_hi,d_enrich@0.10_p,d_enrich@0.25,d_enrich@0.25_lo,d_enrich@0.25_hi,d_enrich@0.25_p,d_enrich@0.50,d_enrich@0.50_lo,d_enrich@0.50_hi,d_enrich@0.50_p,d_ap_lift_p_holm
L1:ManyInManyOut,A1,57088,0.022088417993028693,0.4910252699534854,22.230126219795352,26.912633456897886,23.71242657405333,23.71242657405333,0.5237652567480291,3.0,0.025571909434951492,21.9358777021269,22.466990566312585,24.809602532381618,27.43994739209042,23.446428127663786,23.984626894210148,23.446428127663786,23.984626894210148,,,,,,,,,,,,,,,,,
L1:ManyInManyOut,A2,57088,0.022088417993028693,0.6918934882723329,31.32391431473843,44.71787957142473,30.21019690929895,30.21019690929895,0.6672930742767461,2.0,0.02841404854676492,30.979169846008904,31.68160196949989,44.10827278152105,45.32364439782774,29.879643679166964,30.55819777757506,29.879643679166964,30.55819777757506,9.09378809494308,8.899591276722832,9.321566110097711,0.001998001998001998,17.805246114526845,17.299198668975887,19.843464849069314,0.001998001998001998,6.497770335245619,6.345325299996333,6.659255310440349,0.001998001998001998,6.497770335245619,6.345325299996333,6.659255310440349,0.001998001998001998,0.00999000999000999
L1:ManyInManyOut,A3,57088,0.022088417993028693,0.4864957449798579,22.025042534014347,26.744441417617516,23.565441085136747,23.565441085136747,0.5205189626051825,3.0,0.025384263502536808,21.72142636941738,22.255625018570395,23.614438939765048,27.25047303837797,23.295183431624373,23.828795489742284,23.295183431624373,23.828795489742284,-0.20508368578100544,-0.3345690663641724,-0.17617177061529798,0.001998001998001998,-0.1681920392803704,-2.3340216913565643,-0.10325676685404499,0.001998001998001998,-0.14698548891658447,-0.1932830859630152,-0.11887507609003088,0.001998001998001998,-0.14698548891658447,-0.1932830859630152,-0.11887507609003088,0.001998001998001998,0.00999000999000999
L1:ManyInManyOut,A4,57088,0.022088417993028693,0.693805208329405,31.410477503153714,44.71740478761267,30.325799022167217,30.325799022167217,0.6698463003550107,2.0,0.028310355640418637,31.066348656641427,31.77088704582675,44.108263117975,45.323177806341846,29.992715375215692,30.67332916929581,29.992715375215692,30.67332916929581,9.180351283358362,8.989134830851656,9.407924841658673,0.001998001998001998,17.804771330714786,17.298850917222932,19.843006470818487,0.001998001998001998,6.613372448113886,6.459874329164768,6.772222713164332,0.001998001998001998,6.613372448113886,6.459874329164768,6.772222713164332,0.001998001998001998,0.00999000999000999
L1:ManyInManyOut,A5,57088,0.022088417993028693,0.6918934882723329,31.32391431473843,44.71787957142473,30.21019690929895,30.21019690929895,0.6672930742767461,2.0,0.02841404854676492,30.979169846008904,31.68160196949989,44.10827278152105,45.32364439782774,29.879643679166964,30.55819777757506,29.879643679166964,30.55819777757506,9.09378809494308,8.899591276722832,9.321566110097711,0.001998001998001998,17.805246114526845,17.299198668975887,19.843464849069314,0.001998001998001998,6.497770335245619,6.345325299996333,6.659255310440349,0.001998001998001998,6.497770335245619,6.345325299996333,6.659255310440349,0.001998001998001998,0.00999000999000999
L1:ManyInManyOut,A6,57088,0.022088417993028693,0.6427781765364092,29.10044076183059,43.43011050527315,31.80157601698607,27.08203629622391,0.7024412033737931,2.0,0.011621973074440415,28.77106087373041,29.44654842172105,42.824589801602755,44.03703394999626,31.35647006675129,32.24370828882963,26.79718549299096,27.379127888360145,6.8703145420352385,6.695969685211636,7.083493115852208,0.001998001998001998,16.517477048375262,16.02124666634681,18.581533459216626,0.001998001998001998,8.089149442932737,7.802477024217612,8.376094216442153,0.001998001998001998,3.36960972217058,3.253094049591504,3.5036049136407548,0.001998001998001998,0.00999000999000999
L1:ManyInManyOut,A7,57088,0.022088417993028693,0.669272657832827,30.299567178673684,45.096476356495984,29.437125948778558,29.437125948778558,0.6502233036082142,2.0,0.02810975026057636,29.942150396930085,30.670401692380803,44.498378179036195,45.66746694025054,29.078570797902085,29.788487167091386,29.078570797902085,29.788487167091386,8.069440958878332,7.837441604660248,8.335793506184693,0.001998001998001998,18.183842899598098,17.659170639717185,20.204907761656234,0.001998001998001998,5.724699374725226,5.493328720340289,5.97564846168894,0.001998001998001998,5.724699374725226,5.493328720340289,5.97564846168894,0.001998001998001998,0.00999000999000999
L1:ManyInManyOut,A9,57088,0.022088417993028693,0.899454214748315,40.72071322620542,44.95335446318175,41.349002698898445,41.349002698898445,0.9133321513360041,2.0,0.02164301267773084,40.21851986078343,41.22676431628699,44.33148558594479,45.55641641265951,40.8207570802377,41.877577654357545,40.8207570802377,41.877577654357545,18.490587006410067,18.141437561872305,18.85712873646715,0.001998001998001998,18.040721006283867,17.52301759925481,20.101270465950503,0.001998001998001998,17.636576124845114,17.27091186660269,17.992397365262903,0.001998001998001998,17.636576124845114,17.27091186660269,17.992397365262903,0.001998001998001998,0.00999000999000999
L1:SingleInFanOut,A1,49001,0.018959430925848286,0.41015348938669455,21.63347050152536,29.727149150371666,22.120230033615837,22.120230033615837,0.41938591229159716,2.0,0.02666451258680086,21.353293810227136,21.875311444329977,29.189132323980044,30.2361642630132,21.835229829452768,22.359304881804285,21.835229829452768,22.359304881804285,,,,,,,,,,,,,,,,,
L1:SingleInFanOut,A2,49001,0.018959430925848286,0.5202329600701516,27.439576215016388,46.63977590309693,46.63977590309693,20.63419642423582,0.8842491939555523,1.0,0.005696559720287481,27.08579458721278,27.7658820035867,46.02442426050081,47.23424588420919,46.02442426050081,47.23424588420919,20.387102888671432,20.858744522626484,5.8061057134910286,5.626700849141815,5.998534083448678,0.001998001998001998,16.912626752725266,16.417205851703276,17.3895968128739,0.001998001998001998,24.519545869481096,24.056729445691772,24.99332761626227,0.001998001998001998,-1.4860336093800157,-1.593216335519241,-1.3668028071042406,0.001998001998001998,0.00999000999000999
